,dist_from_start,f_opt,iterations,start_distance,x_0,x_opt,dist_to_origin
0,2.759740137729054,0.7052780938987828,20,16.133156502687083,[-6.25686383 14.87045372],[-6.25802499 17.63019361],18.707928893700487
1,1.9344891015864107,0.2161098773084018,17,8.526005889313788,[ 7.4781059  -4.09520556],[ 9.38720857 -4.40757564],10.370458417426978
2,1.5325197177550647,0.23530198884427922,18,11.720928710717713,[ 5.69905748 10.24211471],[6.25811903 8.81520656],10.810731725451866
3,1.6996251524430248,1.3344022932581932,18,25.89059300077581,[-17.6707028   18.92271304],[-18.77400981  17.62987148],25.754141666840233
4,0.931793216472676,1.3344022932160788,16,26.638277411481223,[-19.62209371  18.0158614 ],[-18.77400976  17.62986631],25.754138082669417
5,2.3773289465785723,0.7077790679038515,19,19.66331494060768,[19.53384096 -2.25277865],[ 1.87743876e+01 -1.95634534e-05],18.774387604143183
6,1.7619442518474273,1.3344022931964914,19,26.01450096270707,[-17.7226082  -19.04372387],[-18.77400972 -17.62986306],25.754135833093482
7,1.760801865166994,0.2161098773261566,18,10.429656535601104,[-8.55823493  5.96106957],[-9.38720862  4.40761348],10.370474545931893
8,3.370412983553195,0.07864224985413759,21,6.977128941943314,[6.11082912 3.3672089 ],[6.25815009e+00 1.71613602e-05],6.258150091723853
9,1.9201168334397758,0.5294275984480771,19,17.444866027638955,[ -8.81307123 -15.05500336],[ -9.38711501 -13.22270361],16.215974189199486
10,4.170935371143518,0.8439925712408716,23,23.456167664054014,[-15.73828963 -17.39247082],[-15.64516494 -13.22257518],20.48432767821869
11,2.6422768636092715,0.21610987728922182,22,12.088343267003497,[-11.68382957  -3.10099493],[-9.38720857 -4.4075779 ],10.37045938049143
12,2.692254476362231,0.3721449104791297,19,13.699099089399782,[ -0.47777301 -13.69076509],[ -3.12904102 -13.2227778 ],13.587963438010512
13,1.4607466400588625,0.05882562194815388,16,5.0235376003630705,[ 1.70342267 -4.72591591],[ 3.12907215 -4.40763255],5.405397045364495
14,3.3433557631683763,0.5306779935686201,22,17.94164122285513,[-16.20341716   7.70400949],[-15.64532152   4.40756337],16.25431327892908
15,2.7111543785830716,0.2161098772626746,21,13.069319986180712,[11.95036313 -5.29111954],[ 9.38720861 -4.40760554],10.370471162618971
16,1.9108770821804424,0.23530198884840392,19,9.037500333806605,[4.68745388 7.72684854],[6.25811898 8.81517863],10.810708920531594
17,0.7700501096496896,0.5306779935725894,15,15.598840739216888,[14.90222316  4.60950946],[15.64532152  4.40756393],16.25431343217249
18,2.1568872055117647,0.23530198888495069,19,11.817956854950149,[-5.12353887 10.64957528],[-6.25811904  8.81521156],10.81073580584956
19,2.015365940875121,0.21610987729229414,18,11.919163965293466,[11.30312487 -3.78230588],[ 9.38720857 -4.40757752],10.370459217124523
20,2.2067810232000666,0.47122736806594967,20,14.763960209630755,[-10.74240567 -10.1279436 ],[-12.51622223  -8.81513848],15.308902160035426
21,3.1772666229676956,0.8644356699231757,22,22.87449267031321,[19.53557011 11.89974435],[18.7742937   8.81502695],20.740752253571717
22,2.8775514789496044,0.7052780938789643,22,20.75914040441195,[ -8.90857332 -18.75044617],[ -6.2580251  -17.63022449],18.707958030289067
23,0.908775715664014,0.5294275984548847,17,17.124722225851876,[  9.91921964 -13.95941234],[  9.38711501 -13.22270483],16.2159751860144
24,2.4815975353905584,1.3158390197911305,17,23.535087313667667,[-19.42254182  13.29154634],[-21.90317426  13.22234348],25.58474955578857
25,1.2427526693502398,0.8644356699201726,18,21.043703432775793,[-18.50106192  10.02737064],[-18.7742937    8.81502639],20.7407520116367
26,2.251282451506841,0.15666012951550168,20,8.128670482143422,[ 2.04228987 -7.86793085],[ 1.04404752e-39 -8.81520312e+00],8.815203119322504
27,2.8275678528786905,0.5294275984784076,23,18.886005998089,[ 11.735944   -14.79691998],[  9.38711503 -13.22270831],16.215978029871994
