,dist_from_start,f_opt,iterations,start_distance,x_0,x_opt,dist_to_origin
44,1.1613548141827006,0.9411999258725512,1394,22.63455786647922,[-12.62532136 -18.7862841 ],[-12.51603309 -17.63008296],21.62107558650689
45,1.904358396255624,1.3344022932112294,1762,23.9622702358437,[-17.03614672 -16.85111568],[-18.77400165 -17.62985899],25.75412716659856
46,2.291593022705513,0.31456880265399745,1960,11.080761671037015,[-10.95330311   1.67583718],[-1.25162908e+01 -1.12371087e-05],12.516290848360313
47,1.2159804411249213,0.5294275984902146,1613,15.102257324170834,[-9.12219046 12.03593858],[-9.3871211  13.22270738],16.21598079201694
48,2.687416105314216,0.2161098772432829,1942,9.072783372319062,[7.04223158 5.72034723],[9.38720376 4.40759791],10.370463532593574
49,2.082648190102703,0.7077790678143532,1568,19.609255833837995,[19.51230407  1.94753796],[1.87743841e+01 1.65042055e-06],18.774384143744676
50,2.0512354765573826,0.7052780938640016,1738,17.68427584729685,[  7.51406982 -16.0085092 ],[  6.25803203 -17.63021696],18.70795325314756
51,2.037917727564094,0.21610987730816766,1771,9.85432180075089,[-9.56327396  2.37727772],[-9.3872089   4.40757567],10.370458725532874
52,9.34276731808635,0.9411999258726982,1751,19.205481906259916,[-16.79098604   9.32273152],[-12.51603433  17.63008303],21.62107635802212
53,2.2671292915880707,0.21610987722903485,1651,11.234892113603197,[10.90074366  2.71966699],[9.38720851 4.40759074],10.37046478238192
54,0.2775154877475529,0.21610987726654807,1502,10.365907268841784,[ 9.26183116 -4.65516026],[ 9.38720821 -4.4075811 ],10.370460409564313
55,1.2188220397539409,0.3145688026347925,1564,12.84734870286546,[12.79238237 -1.18714869],[ 1.25162890e+01 -9.42531086e-06],12.516289044639462
56,7.893681290108963,0.3721449104530469,1936,19.976770348859304,[ -0.99767306 -19.95184207],[  3.12904717 -13.22277197],13.587959179223613
57,8.011033154247198,0.4712273680613088,1850,17.567352985483435,[ -8.17618951 -15.54869178],[-12.5162154   -8.81513199],15.30889284246488
58,28.61547719568124,0.15666012954670583,1848,22.34880133091963,[ 17.65142861 -13.70751579],[8.40343400e-06 8.81520385e+00],8.815203850790159
59,0.4896207061365307,0.707779067872834,1511,19.241436777099874,[19.24086142 -0.14879897],[ 1.87743949e+01 -1.23289000e-05],18.774394943221957
60,2.0810552986011626,0.8644356700300501,2058,19.94629642830838,[-17.17364675 -10.14497898],[-18.77428467  -8.8150356 ],20.740747756752427
61,1.4127839148775863,0.3721449104135923,1821,12.246080838956903,[  2.41011309 -12.00657532],[  3.12903511 -13.22276178],13.587946490749546
62,3.0873697631637467,0.23530198884836284,1666,9.1503468681809,[-7.05143737 -5.83147313],[-6.25812234 -8.81517944],10.81071153192722
