,dist_from_start,f_opt,iterations,start_distance,x_0,x_opt,dist_to_origin
23,2.6585649158220543,0.8439925718065904,25,23.128947324173097,[17.84992914 14.70810097],[15.64516451 13.22251006],20.48428531429969
24,2.9526766836298504,0.31456880264824294,28,12.584145105832096,[12.23604763 -2.93936155],[ 1.25162845e+01 -1.35181480e-05],12.516284537718438
25,2.389182558689183,0.5306779937636847,24,18.642814177333523,[17.92782964 -5.11345722],[15.64532142 -4.40751849],16.25430101346431
26,1.140385750516091,0.07864224983313883,23,7.048168230218192,[ 6.99413264 -0.87108211],[6.25815009e+00 1.45313056e-05],6.258150091719271
27,2.743412730511591,0.05882562266343905,26,7.91987518901793,[-5.59920667  5.60118806],[-3.12907212  4.40755967],5.405337604589715
28,2.619161769098841,1.0025291797389002,32,20.451703780651595,[-19.63595944  -5.71850369],[-21.90339499  -4.40749477],22.34244217386898
29,2.059909889856605,0.1566601346672677,20,10.521320031806027,[  1.25903041 -10.44571767],[ 4.81160371e-24 -8.81535845e+00],8.815358450164902
30,1.430654264644592,0.8439925719731848,20,19.0639230418662,[-14.45310915 -12.43144391],[-15.64516447 -13.2225038 ],20.484281238135228
31,2.3920870385515607,0.31456880265064535,25,14.7574599503047,[-14.72952882  -0.90752685],[-1.25162845e+01  1.38667268e-05],12.516284537718274
32,2.876007321682461,0.47122736834365386,25,16.66238260255811,[-11.93127027  11.63098378],[-12.51622206   8.81509147],15.308874954339787
33,3.1900740202997677,0.8644356699693274,28,22.707314578225798,[ 19.30158476 -11.9612274 ],[18.77429373 -8.81503345],20.740755044967973
34,2.4442436479722236,0.23530198901679056,21,9.51840125914715,[ 3.8157245  -8.72010373],[ 6.25811895 -8.81516335],10.810696445581481
35,1.8822301464607447,0.4712273681212409,24,13.502139676855181,[10.74634108  8.17459046],[12.51622226  8.81514565],15.308906309126828
36,3.1985536636237475,0.5306779937852205,25,16.062161248341024,[16.0149616   1.23045881],[15.64532156  4.407582  ],16.254318371783107
37,1.7387960456972382,0.9411999258890277,24,23.341745788655704,[13.29919052 19.18250838],[12.51603366 17.63006611],21.62106217575423
38,1.680868607254726,0.47122736806609344,24,15.135860859993112,[-13.25593378   7.30578563],[-12.51622223   8.8151385 ],15.308902174082826
39,2.2057527130999266,1.0676082240479445e-10,24,2.2057325970428834,[0.46709592 2.15570816],[-4.35281319e-28 -2.05828572e-05],2.0582857164442686e-05
