,f_opt,iterations,x_0,x_opt,dist_to_origin
6466,0.0588256218931682,268,[2.12929512 3.07108352],[3.12907804 4.40761554],5.40538658718804
6467,0.8439925712344472,8,[-16.15996129  12.92877802],[-15.64516475  13.22254557],20.48430841432429
6468,0.05882562189313656,162,[-4.81714184  3.99676054],[-3.12907803  4.40761555],5.405386584169335
6469,1.3344022931947497,16,[-17.55993491 -15.94786818],[-18.7740095  -17.62984253],25.754121622895504
6470,0.5306779935528391,16,[15.07849107  4.08179637],[15.64532146  4.40753828],16.254306421450618
6471,0.47122736811026944,13,[-11.7028954    8.89150992],[-12.51622225   8.81514446],15.308905620085701
6472,0.9411999259118686,783,[14.98983378 17.24339717],[12.51604374 17.63007644],21.62107643727172
6473,0.941199925911974,311,[-13.53535351 -18.88193457],[-12.51604375 -17.63007644],21.621076443320938
6474,0.37214491083838197,10000,[ -3.68674904 -10.06774306],[ -3.12907076 -13.22275945],13.587952434005496
6475,0.529427598423011,994,[-8.59171906 13.01455088],[-9.38711703 13.22269164],16.21596559984506
6476,0.5306779935457774,15,[-16.70032793   3.33852642],[-15.64532146   4.4075396 ],16.254306782321798
6477,0.07864224987213453,13,[ 5.04946644 -1.9378007 ],[ 6.25815009e+00 -1.91298652e-05],6.258150091727771
6478,0.9411999259116758,1468,[ 12.8919737  -17.59642352],[ 12.51604372 -17.63007644],21.621076426195692
6479,1.1560567771806096,859,[  8.56160715 -19.75290812],[  9.38691563 -22.0375273 ],23.95342970295194
6480,0.058825621971209774,6,[1.20204093 4.45856457],[3.12907218 4.40759613],5.405367359830185
6481,0.5306779936007396,16,[17.06018251 -2.33571202],[15.64532152 -4.40756741],16.25431438264505
6482,0.2161098772704355,13,[9.25161767 3.77582342],[9.38720858 4.40758048],10.370460482024663
6483,0.37214504101814916,10000,[  2.67240543 -15.07978609],[  3.12955183 -13.2227588 ],13.588062587800295
6484,0.37225678264200035,10000,[  1.76432838 -12.69555485],[  3.14399037 -13.22272787],13.591365189924927
6485,0.7077790678759247,16,[19.24536135 -1.62071422],[1.87743876e+01 1.64801551e-05],18.774387604148615
6486,0.31456880264122034,11,[14.48149687  0.32321966],[1.25162845e+01 1.24434194e-05],12.516284537718741
6487,2.7337354602252617e-11,7,[2.23959043 0.22921973],[-1.32071358e-07 -1.04137613e-05],1.041459877251988e-05
6488,0.4712273681022565,14,[-15.25171762   9.13308163],[-12.51622225   8.81514354],15.308905086089169
6489,0.471227368103886,15,[-11.90121652  11.36069012],[-12.51622225   8.81514373],15.308905197007233
6490,0.5294275984230181,4495,[  8.7158035  -10.49611995],[  9.38711703 -13.22269164],16.21596559787744
6491,0.5294275984208502,11,[ 7.22240726 12.76573849],[ 9.38711396 13.22269325],16.21596514117621
6492,0.3721469874594101,10000,[  2.43458583 -15.73650608],[  3.13107801 -13.22275656],13.588411997445977
6493,0.5294275984209166,10,[ 10.9359751  -15.59237837],[  9.3871139  -13.22269326],16.21596510843208
6494,0.47122736806401555,17,[-10.31267939   9.45805867],[-12.51622223   8.81513815],15.308901967904125
6495,0.2161098772762321,8,[-8.21104739 -6.85653462],[-9.38720834 -4.40757964],10.370459907555484
6496,0.05882562187575724,9,[-3.60069281 -7.05367952],[-3.12907207 -4.40761579],5.40538333559004
6497,0.8439925712477201,17,[14.18106236 11.26395111],[15.64516495 13.22257605],20.48432824498588
6498,0.6266374147177678,3077,[ 1.32665937 19.80716622],[1.00053030e-05 1.76302549e+01],17.63025485032099
6499,0.216109877238291,6,[ 8.95391918 -4.11497444],[ 9.3872084  -4.40758692],10.3704630542558
6500,0.23530198883030273,326,[-8.34102695 -7.90063485],[-6.25812712 -8.81519247],10.810724923556712
6501,0.21610987728912345,9,[ 8.29626874 -4.14666418],[ 9.38720862 -4.40760934],10.370472783222246
6502,0.6266374147178083,1993,[  1.33018381 -15.67592193],[-1.00093599e-05 -1.76302549e+01],17.63025485032099
6503,0.5306779936055427,16,[17.36055897 -3.29813081],[15.64532144 -4.40753121],16.254304489877864
6504,0.21610987728027864,12,[-7.48542454  3.06253916],[-9.38720858  4.40757907],10.370459880431575
6505,0.529427598423013,2365,[ 11.95843092 -14.06938173],[  9.38711703 -13.22269164],16.215965599279706
6506,0.8439925712168251,15,[14.56774105 11.2057148 ],[15.64516477 13.22254826],20.484310169313726
6507,7.333023077649159e-13,9,[3.03880458 0.15548325],[6.32811113e-07 1.45333254e-06],1.5851262926537177e-06
6508,0.8644356699362451,11,[-17.11818794   8.66046973],[-18.77429357   8.81500296],20.740741940607617
6509,1.3344022931965682,18,[19.26109369 16.1322942 ],[18.77400972 17.62986307],25.754135843385896
6510,0.8644356699594802,10,[-19.54599197   7.64431802],[-18.77429355   8.8149998 ],20.740740583382276
6511,0.8644356699678853,14,[-19.58913263   6.15050082],[-18.77429373   8.81503328],20.74075497368654
6512,0.9411999259117855,419,[-14.43146024  16.68107821],[-12.51604373  17.63007644],21.621076432496782
6513,1.3344022932641337,9,[-19.18806754  14.86499624],[-18.7740094   17.62983315],25.754115123177563
6514,1.025068918636407e-12,7,[ 0.33254687 -2.11049807],[1.39707636e-06 4.24075589e-07],1.4600213912065975e-06
6515,0.37237757412441086,10000,[ 1.55917339 13.57713193],[ 3.15059979 13.22270641],13.59287474208567
6516,0.21610987727676356,15,[-10.7844366    3.55685061],[-9.38720858  4.40757956],10.370460088339806
6517,0.705278093878582,1309,[-9.13558984 17.33288572],[-6.25803504 17.63021029],18.70794797933948
6518,0.9411999259119361,1452,[11.12648002 17.18103476],[12.51602372 17.63007659],21.621064965138903
6519,0.6266374147178055,3181,[  2.26712489 -16.42654286],[-1.00090508e-05 -1.76302549e+01],17.630254850320988
6520,0.6266374147176854,2093,[  0.42462867 -19.75261202],[ 9.99707079e-06 -1.76302549e+01],17.630254850321
6521,0.23530198880069408,6,[-5.19891664  8.87599505],[-6.25812162  8.81519316],10.810722298953607
6522,0.05882562189341045,368,[ 0.79598296 -5.35639901],[ 3.12907808 -4.40761554],5.40538661028538
6523,0.7052780938786158,2310,[-8.05895116 19.40340594],[-6.25801505 17.63021037],18.707941359421625
6524,1.1560567771811627,882,[ 9.1602998  19.38076203],[ 9.3869356  22.03752717],23.953437405945845
6525,0.7052780938785623,1569,[  3.86170236 -17.02810451],[  6.25803504 -17.63021029],18.7079479786933
6526,0.05882562189331564,467,[-2.07533308  2.10473495],[-3.12907806  4.40761554],5.405386601263678
6527,0.47122736806499,19,[ 9.94319512 -9.84864567],[12.51622223 -8.81513832],15.3089020654086
6528,0.2353019888300052,827,[ -6.9911526  -11.10504847],[-6.25812708 -8.81519248],10.810724905430643
6529,1.0025291797778453,17,[19.67923374  5.68254339],[21.90339501  4.40750019],22.342443260663924
6530,0.2161098772688016,11,[10.5913438   2.66107075],[9.38720858 4.40758073],10.370460588270197
6531,0.5294275984271453,6,[ 7.70070385 13.37412519],[ 9.38711128 13.22269338],16.21596369395535
6532,0.8439925712229441,8,[12.89799181 12.94721225],[15.64516493 13.22257261],20.484326013342628
6533,0.4712273680700969,15,[12.97401373 -8.08721622],[12.51622215 -8.81511429],15.308888159641224
6534,0.05882562189319729,392,[-4.07769858 -6.57212891],[-3.12907804 -4.40761554],5.405386589982764
6535,0.1566601662490169,10000,[ 0.17575121 10.63129947],[2.70803906e-04 8.81521489e+00],8.81521489879021
6536,0.5294275984230107,2073,[-9.07495655 14.93662739],[-9.38711703 13.22269164],16.215965599961667
6537,0.47122736807566346,16,[12.14831371 -5.59165977],[12.51622214 -8.81511343],15.30888766164399
6538,0.3721449840437995,10000,[ 4.69760736 14.19892333],[ 3.12942457 13.22275897],13.588033449666298
6539,0.23530198883005804,677,[-4.15601053  8.64459589],[-6.25812709  8.81519247],10.810724908655008
6540,0.3145688026783712,8,[-12.63733756  -0.32881631],[-1.25162845e+01 -1.73909616e-05],12.51628453771723
6541,0.2161098772845541,9,[ 8.58829826 -5.82882891],[ 9.38720862 -4.40760876],10.370472532418344
6542,0.37214632432756467,10000,[  4.75834773 -15.15850344],[  3.13072167 -13.22275711],13.58833042241951
6543,0.058825621879781465,6,[-1.5923276 -3.646153 ],[-3.12907484 -4.40761436],5.405383774367311
6544,0.21610987726753994,16,[8.52790812 4.7474395 ],[9.38720861 4.40760633],10.370471497275249
6545,0.5294275984435546,8,[-9.13442408  9.75509565],[-9.38712176 13.22269373],16.215970043129115
6546,0.05882562187586948,7,[-3.01870491 -2.1753726 ],[-3.12907262 -4.4076158 ],5.405383663501905
6547,0.21610987731087883,10,[ 8.80586293 -7.53639281],[ 9.38720862 -4.40761189],10.370473867267364
6548,0.23530198879730635,8,[-6.76441693 11.49289634],[-6.25811868  8.8151931 ],10.810720547044843
6549,0.37214493929774006,10000,[ -2.71316208 -16.55776994],[ -3.1288007  -13.22275981],13.587890593960713
6550,0.5294275984230186,4535,[10.4890896  11.70334464],[ 9.38711703 13.22269164],16.215965597729635
6551,0.9411999259118122,388,[-11.95746581  19.16501591],[-12.51604374  17.63007644],21.621076434023916
6552,0.23530198883025355,1075,[ 4.74494055 10.21913405],[6.25812711 8.81519247],10.810724920573058
6553,0.31456880267212206,12,[-12.70329377  -0.59296606],[-1.25162845e+01 -1.66618496e-05],12.516284537717484
6554,0.7052780938786473,239,[-8.50812695 18.94317141],[-6.25801505 17.63021037],18.707941358377187
6555,0.8439925712802071,16,[-15.62231572  -9.52458273],[-15.64516497 -13.22257966],20.484330596880774
6556,4.32542890393961e-13,8,[ 0.25853331 -3.29010805],[ 9.10813549e-07 -2.52962445e-07],9.452890135565132e-07
6557,0.47122736806638066,14,[-11.49197588   7.78076358],[-12.51622215   8.8151149 ],15.308888512225343
6558,0.058825621972731335,6,[ 3.34316052 -2.13943767],[ 3.12906985 -4.40759624],5.405366106673766
6559,0.5306779935762638,18,[13.37176747  3.37993923],[15.64532145  4.40753471],16.254305447872916
6560,0.05882562189354479,603,[-5.82337821  4.38695617],[-3.1290781   4.40761554],5.4053866229982335
6561,0.21610987725673192,18,[11.78534179  5.60741349],[9.38720861 4.40760451],10.370470721215424
6562,0.07864224985137125,8,[-6.76538186  0.46796705],[-6.25815009e+00 -1.68384032e-05],6.258150091723272
6563,0.5306779936028889,8,[18.05072539 -5.49437139],[15.64532144 -4.4075315 ],16.25430456528902
6564,0.3721449108403385,10000,[ 3.44046632 14.88011133],[ 3.12901116 13.22275953],13.587938787773767
6565,0.47122736807249155,8,[12.60156583 11.90468763],[12.51622212  8.81511391],15.30888791803138
6566,0.3721513201564285,10000,[-0.34260309 14.15607412],[-3.1326194  13.22275406],13.588764812046978
6567,0.9411999258792214,8,[-11.52747006 -15.55817625],[-12.51602785 -17.63007661],21.621067374361683
6568,1.3344022932073631,17,[-18.0621872  -18.28483616],[-18.77400974 -17.62986497],25.75413715511345
6569,0.07864224984732116,9,[-6.40499984 -2.59958969],[-6.25815009e+00 -1.63540642e-05],6.258150091722369
6570,0.8644356699876911,15,[-19.13460088  -7.72429383],[-18.77429354  -8.81499665],20.740739227433732
6571,0.941199925881254,8,[-11.8931758  -16.08542259],[-12.51602751 -17.63007662],21.62106718330726
6572,0.7052780938786859,2428,[ 9.01175703 17.31475444],[ 6.25801504 17.63021037],18.707941357099315
6573,0.15666014305685583,10000,[1.52986989 9.19021108],[-1.64553676e-04  8.81521490e+00],8.815214897769033
6574,0.23530198882981623,219,[  4.04357003 -10.09483425],[ 6.25812706 -8.81519248],10.810724893862666
6575,1.334402293218675,11,[ 16.54631312 -17.68169658],[ 18.77400946 -17.62983857],25.75411887913006
6576,0.8439925712105687,11,[-14.42308097 -13.99612574],[-15.64516477 -13.22254939],20.484310899489078
6577,0.7052780938785269,1031,[ -7.63235516 -17.78224409],[ -6.25803503 -17.63021029],18.707947977515303
6578,0.23530198883011155,908,[-5.80151052 -7.1032676 ],[-6.2581271  -8.81519247],10.810724911924124
6579,0.23530198882985265,936,[7.29107449 7.05201387],[6.25812707 8.81519248],10.810724896093587
6580,0.058825621893097035,463,[ 4.37299978 -3.23989667],[ 3.12907803 -4.40761555],5.405386580379917
6581,0.37214754397449734,10000,[  0.59636984 -13.72730059],[  3.12674724 -13.22276227],13.587420298830683
6582,0.21610987729682551,14,[7.98747882 5.41295652],[9.38720862 4.40761029],10.370473185945723
6583,1.1560567771807517,807,[-9.72362969 19.67556961],[-9.38693556 22.03752717],23.95343739001372
6584,0.843992571213954,7,[18.28030551 12.81511249],[15.64516474 13.22254877],20.48431047073048
6585,0.05882562189315865,477,[ 6.27424282 13.19351717],[3.12907804 4.40761554],5.405386586273782
6586,0.7077790678611362,8,[-17.12311881  -1.11305052],[-1.87743876e+01  1.45858351e-05],18.774387604151496
6587,0.23530198883006614,891,[3.9865223  9.90212599],[6.25812709 8.81519247],10.810724909156717
6588,0.705278093878577,1502,[ -9.02734231 -17.62962748],[ -6.25803504 -17.63021029],18.707947979174097
6589,0.05882562189355889,551,[3.26488503 1.19672705],[3.1290781  4.40761554],5.405386624351181
6590,0.8644356699464629,7,[-17.59664068   7.11986799],[-18.77429372   8.81503059],20.740753819711266
6591,0.058825621893262015,683,[2.98625239 4.13555437],[3.12907805 4.40761554],5.405386596159725
6592,0.7052780938785712,975,[-7.62536622 16.70919355],[-6.25801505 17.63021037],18.707941360900005
6593,0.6266374147176901,3570,[ -1.55044658 -19.05562239],[-9.99751633e-06 -1.76302549e+01],17.630254850321
6594,0.0588256218933122,320,[ 4.11676255 -6.51886961],[ 3.12907806 -4.40761554],5.40538660093189
6595,0.8439925712337689,11,[15.32770976 15.26029993],[15.64516475 13.22254566],20.48430847570879
6596,1.33440229323407,16,[-18.68314763  19.26242699],[-18.77400978  17.62986872],25.754139755741416
6597,0.7052780938786462,1675,[ -6.36847161 -15.00521211],[ -6.25803505 -17.63021029],18.707947981476057
6598,0.8439925712432059,18,[-16.58078205 -15.94650868],[-15.64516495 -13.22257548],20.4843278749794
6599,1.3344022931951738,11,[-17.22685485 -18.356397  ],[-18.77400972 -17.6298628 ],25.754135656088067
6600,0.5294275984221113,6,[-9.23387155 15.15029558],[-9.38711309 13.22269288],16.215964328082975
6601,0.5306779935921575,15,[-14.41761882   4.63404943],[-15.64532152   4.40756642],16.254314113711914
6602,0.7052780938786558,1054,[ -6.84834821 -18.25087889],[ -6.25801505 -17.63021037],18.707941358098108
6603,0.07864224981700663,10,[-4.68611025 -0.43404718],[-6.25815009e+00  1.21294001e-05],6.258150091715769
6604,0.7077790678735162,11,[16.83852939 -0.8987844 ],[ 1.87743876e+01 -1.61867706e-05],18.774387604149084
6605,1.33440229324861,16,[ 18.22850425 -15.98682651],[ 18.7740098  -17.62987044],25.754140943125197
6606,0.37214491201940403,10000,[-3.35032043  9.86198637],[-3.12909796 13.22275942],13.587958663097043
6607,0.9411999259116972,799,[-11.89447381 -17.59675063],[-12.51602375 -17.63007658],21.62106497885026
6608,0.3721456969047763,10000,[ 4.79324578 12.72764918],[ 3.12778749 13.22276108],13.587658560416244
6609,2.4023449896048987e-11,6,[ 0.457242   -1.22724947],[ 6.50437588e-06 -3.32461672e-06],7.304791706224319e-06
6610,1.334402293200438,10,[18.55371714 17.33950343],[18.77400949 17.62984146],25.754120881723512
6611,0.7052780938787437,2812,[ 4.5725052 19.6879067],[ 6.25803506 17.63021029],18.707947984704997
6612,0.2161098772593445,16,[ 8.36076308 -5.76085269],[ 9.38720861 -4.40760497],10.370470920249726
6613,0.9411999259117815,1333,[-13.22271084  15.64703046],[-12.51604373  17.63007644],21.621076432266964
6614,3.095190770352474e-11,6,[0.31740596 0.57539238],[7.83936631e-06 6.33438650e-07],7.864916319917954e-06
6615,0.8644356699618259,15,[-18.53499903  -9.09175275],[-18.77429373  -8.81503256],20.74075466632145
6616,0.23530198883031306,145,[-8.57212758  9.12087158],[-6.25812712  8.81519247],10.810724924177727
6617,0.47122736805685606,16,[13.47189096 -9.09487263],[12.51622223 -8.81513682],15.308901202092635
6618,0.8644356699221897,7,[16.95568367 -8.72494309],[18.7742937  -8.81502677],20.74075217552952
6619,0.9411999258656404,6,[-12.28822189  18.43023207],[-12.516031    17.63007657],21.621069166494298
6620,0.7077790678323483,11,[-16.35473021  -0.52382942],[-1.87743876e+01 -9.90901904e-06],18.77438760415709
6621,0.5306779935793309,17,[-13.92390804   2.77438942],[-15.64532152   4.40756483],16.254313679567183
6622,0.07864224981443368,10,[-4.60119608 -1.07022832],[-6.25815009e+00  1.17007920e-05],6.2581500917152075
6623,0.9411999259119193,633,[10.12379699 16.74425892],[12.51602372 17.63007659],21.62106496611431
6624,0.8644356699549168,10,[-15.85592468   9.02800484],[-18.77429356   8.81500037],20.740740828324846
6625,0.3721449165600529,10000,[ -5.13319677 -12.08081078],[ -3.12915197 -13.22275934],13.587971030813984
6626,0.05882562189319185,580,[ 3.82018541 -3.26147569],[ 3.12907804 -4.40761554],5.405386589443873
6627,0.5294275984257752,8,[ -8.83392063 -10.67336957],[ -9.3871175  -13.22269014],16.215964651714756
6628,0.529427598420932,9,[10.08228454 11.496352  ],[ 9.38711389 13.22269326],16.21596510115933
6629,0.05882562189310181,367,[ 3.41218406 -1.70677594],[ 3.12907803 -4.40761555],5.405386580844949
6630,0.843992571263617,14,[13.97085899 12.72405316],[15.64516472 13.22254197],20.484306074574228
6631,0.47122736811524935,8,[-13.60297953   6.57862272],[-12.5162221    8.81510844],15.308884758452564
6632,7.477352070850429e-13,6,[ 0.22889906 -1.28062997],[-7.49485234e-07 -1.35936264e-06],1.5522869911922687e-06
