,f_opt,iterations,x_0,x_opt,dist_to_origin
0,0.07869427917420757,1000,[ -5.86917059 -13.18343552],[-6.25177766  0.01121001],6.251787714254537
1,0.37217548159708447,1000,[ -4.20039901 -13.63961437],[ -3.12150922 -13.21980308],13.583335867977654
2,0.8644634974005472,1000,[19.76280423  6.99106751],[18.7749174   8.82551133],20.745774833680567
3,0.23534304661152272,1000,[-7.78180487 11.07663023],[-6.24908772  8.81432904],10.804790317665086
4,0.21616307229683773,1000,[9.37690114 8.28262633],[ 9.39711477 -4.41157885],10.38112681412314
5,0.07867322035527025,1000,[-6.25685013 -2.13315576],[-6.25799316 -0.01108555],6.25800298120939
6,0.31458599854984204,1000,[12.30566251 -1.43308159],[ 1.25160074e+01 -8.25657237e-03],12.516010091867045
7,0.058861592947836994,1000,[-2.811275   6.2022117],[-3.12857519  4.3956857 ],5.395371671714985
8,0.058944558080160636,1000,[ 11.07103944 -19.60768822],[ 3.12428696 -4.38695814],5.385774846971538
9,0.5294306591864854,1000,[  2.10576717 -16.27085337],[ -9.38570793 -13.21981589],16.212804989987355
10,0.05884801164771147,1000,[ 4.04710004 -3.17468173],[ 3.13341136 -4.40044961],5.40205733742134
11,0.7077918903188963,1000,[ -5.83066969 -13.75692334],[-1.87785348e+01  4.09335660e-03],18.7785352603328
12,0.864449903684618,1000,[ 18.67894651 -10.35619954],[18.77356143 -8.80755206],20.7369135143902
13,1.1560864887355908,1000,[ 6.10408416 14.187597  ],[ 9.39109665 22.02837416],23.946648289445072
14,0.6266640893583669,1000,[ -1.65585733 -17.44259762],[ 7.30752453e-03 -1.76303195e+01],17.630320964777205
15,0.21612138503112077,1000,[ -0.586531   -15.26415533],[-9.38889184 -4.40126596],10.369302389459394
16,0.058961028220517075,1000,[  8.97145882 -16.4378021 ],[-3.11307525 -4.40232967],5.391821958158815
17,0.998798681470543,1000,[ 6.05162159 14.25303299],[ 3.1251665  22.03009609],22.250658404012793
18,0.3721473308487987,1000,[  4.51620869 -13.94264216],[  3.12806625 -13.21997602],13.585012488209484
19,0.37218182630638985,1000,[ 1.97968534 15.06733889],[ 3.1299701  13.21070987],13.576434292253136
20,0.31456994398430094,1000,[11.96282646 -0.4624639 ],[ 1.25157857e+01 -2.00979755e-03],12.515785834057205
21,0.6266382277746417,1000,[ 0.23754788 19.37450596],[-2.64022925e-04  1.76320166e+01],17.632016569608233
22,0.23536526034899452,1000,[10.32667688 -1.14081693],[6.26331107 8.80113783],10.80227256789156
23,0.21612896953457184,1000,[-7.77355429  6.24123376],[-9.39327671  4.40917649],10.376631665644132
24,0.8644561884011274,1000,[-17.2682065    7.05234532],[-18.76917065   8.80955716],20.733790396793935
25,0.37218935377463935,1000,[-19.26314468  -2.58045437],[ -3.13145668 -13.20990636],13.575995247630587
26,0.2161456796447877,1000,[ 7.96816178 -6.45337572],[ 9.38889649 -4.41928015],10.376965569644753
27,0.9412073764025158,1000,[-11.69716645  18.40997607],[-12.51756395  17.6350953 ],21.626048962248902
28,0.21611887876597347,1000,[ 8.05157567 -3.51826126],[ 9.38499966 -4.40248772],10.366297157449827
29,0.2353688262815662,1000,[  0.94017859 -14.10899754],[ 6.26681356 -8.80448014],10.80702654469997
30,0.07864757425235969,1000,[-6.62541817 -0.45577681],[-6.26049336e+00  3.19318188e-03],6.260494177432749
31,0.058843350478287926,1000,[1.50475781 4.75038087],[3.12332147 4.40549049],5.400322526481382
32,0.9412048542879888,1000,[13.66603096 18.45445384],[12.51289592 17.63031407],21.619448157831844
33,0.7077894960872929,1000,[-17.5463141   -0.09016402],[-1.87789429e+01 -3.96759652e-04],18.778942899715428
34,0.5295152592542397,1000,[15.6717099  -9.91507126],[-9.38306687 13.24046357],16.228118172052863
35,0.15671775751138328,1000,[ 5.7173899 -3.7160148],[-4.52559161e-03 -8.82893057e+00],8.828931730209018
36,0.6266715637796809,1000,[ 3.51277418 18.35139256],[ 1.06674133e-03 -1.76418256e+01],17.641825612734433
37,0.2162082984176168,1000,[-19.20451407  -4.20099947],[-9.37328385  4.40975705],10.358784072738757
38,0.3722039239954944,1000,[-0.61277959 19.85437785],[ 3.13974211 13.22536122],13.592945225203238
39,0.2161346875030089,1000,[-10.62640775  -5.28475394],[-9.38158869 -4.41355631],10.36791616474394
