,f_opt,iterations,x_0,x_opt,dist_to_origin
7334,0.529427598423,5581,[ 10.96503198  12.82595068],[  9.38711703  13.22269164],16.2159655999
7335,0.0786422498146,11,[-5.5430261   2.41810192],[ -6.25815009e+00  -1.17281749e-05],6.25815009172
7336,0.0588256218932,478,[-2.3943051  -4.64276894],[-3.12907804 -4.40761554],5.40538659021
7337,0.941199925868,8,[-13.0014567   18.86003244],[-12.51603027  17.63007658],21.6210687494
7338,0.471227368068,11,[-12.88356929 -11.93818249],[-12.51622223  -8.81513887],15.3089023868
7339,0.235301988797,9,[ -5.55581963 -11.27067666],[-6.25811833 -8.81519319],10.8107204239
7340,0.23530198883,970,[ -4.19139697  10.23880158],[-6.2581271   8.81519247],10.8107249145
7341,0.843992571235,9,[-16.75371847  11.96787987],[-15.64516475  13.22254554],20.4843084003
7342,0.37219812985,10000,[  4.20601675 -13.74284071],[  3.13935195 -13.22274019],13.5903049567
7343,0.0588256218935,358,[ 5.40336204 -3.80542142],[ 3.12907809 -4.40761554],5.40538661903
7344,0.529427598423,4782,[-10.44369212  12.06003894],[ -9.38711703  13.22269164],16.2159655986
7345,0.529427598423,4620,[  8.36800784 -15.34723614],[  9.38711703 -13.22269164],16.2159656004
7346,0.471227368087,14,[-11.38972859  -7.88282368],[-12.51622214  -8.81511176],15.3088866991
7347,0.0588256218932,463,[-2.76801418  4.09613378],[-3.12907804  4.40761554],5.40538659112
7348,0.843992571221,7,[ 15.21889502  15.12205532],[ 15.64516476  13.22254755],20.4843097032
7349,0.0588256218935,483,[-3.34713966 -6.18021215],[-3.1290781  -4.40761554],5.40538662256
7350,0.216109877255,9,[-9.62059347  6.31395193],[-9.38720861  4.40760413],10.3704705611
7351,0.0588256218758,8,[ 1.54640924  5.09742168],[ 3.12907208  4.40761577],5.40538332497
7352,0.0588256218935,510,[-3.23476976 -6.94709505],[-3.12907809 -4.40761554],5.4053866189
7353,0.37214491227,10000,[  4.32096002  13.51790674],[  3.1291022   13.22275941],13.5879596328
7354,1.33440229325,8,[-16.67456173 -17.37918242],[-18.77400899 -17.62983425],25.7541155795
7355,0.235301988818,6,[ 7.98414966  8.32098462],[ 6.25811251  8.81519219],10.8107162398
7356,0.216109877272,10,[-9.84514413  5.75614433],[-9.38720858  4.40758032],10.3704604127
7357,0.626637414718,1142,[ -0.64107188 -18.11077145],[  9.99303496e-06  -1.76302549e+01],17.6302548503
7358,0.530677993615,16,[ 13.08929692   5.05478513],[ 15.64532153   4.40756888],16.2543147859
7359,0.864435669978,14,[-17.57323181  -8.2253486 ],[-18.77429354  -8.81499765],20.740739658
7360,0.707779067859,14,[ 19.07228834  -2.08681998],[  1.87743876e+01   1.42663203e-05],18.7743876042
7361,0.843992571268,14,[ 15.70928934  11.42509409],[ 15.64516497  13.2225784 ],20.4843297749
7362,0.705278093879,671,[  5.17463889  18.98595271],[  6.25803506  17.63021029],18.7079479855
7363,0.941199925912,430,[-15.39568742  18.53900035],[-12.51602374  17.63007658],21.6210649748
7364,0.0786422498325,15,[-6.00492942 -3.50077403],[ -6.25815009e+00   1.44401005e-05],6.25815009172
7365,0.372386412381,10000,[  3.73780782 -10.24067268],[  3.10707449 -13.22276347],13.5829078497
7366,0.0786422498309,10,[-4.9084097  -0.39021111],[ -6.25815009e+00   1.42268411e-05],6.25815009172
7367,0.705278093879,945,[  8.13258464  18.40935338],[  6.25803504  17.63021029],18.7079479781
7368,0.471227368089,9,[-10.36378207   8.45464912],[-12.51622214   8.81511155],15.3088865783
7369,0.941199925912,207,[ 10.55945148 -19.25465413],[ 12.51604375 -17.63007644],21.6210764422
7370,0.372144912195,10000,[  5.07142911  13.23219476],[  3.12898102  13.22275957],13.5879318864
7371,0.529427598421,8,[-12.06096782 -13.62591701],[ -9.38711399 -13.22269325],16.215965155
7372,0.0588256218935,598,[ 5.33591766 -5.93700172],[ 3.1290781  -4.40761554],5.40538662314
7373,0.314568802651,15,[-15.39202559   0.58801873],[ -1.25162845e+01   1.39866086e-05],12.5162845377
7374,0.314568802634,10,[ 11.13393464   0.49602171],[  1.25162845e+01  -1.11860790e-05],12.5162845377
7375,0.843992571226,10,[-17.50438934  14.6702368 ],[-15.64516476  13.22254686],20.4843092548
7376,0.372149768397,10000,[ -4.27409268  13.26476549],[ -3.13215628  13.22275484],13.5886588146
7377,0.0786422498235,11,[-8.18418681  1.59059707],[ -6.25815009e+00   1.31497783e-05],6.25815009172
7378,0.471227368086,16,[ 11.11017546  10.54225241],[ 12.51622224   8.81514143],15.308903865
7379,0.0588256218932,240,[ 3.40950993 -5.6543836 ],[ 3.12907805 -4.40761554],5.40538659423
7380,0.84399257123,18,[ 19.10861991 -13.94934165],[ 15.64516494 -13.22257371],20.4843267279
7381,1.4706153915,327,[-15.81684706  19.54841678],[-15.64485802  22.03730181],27.0259921859
7382,0.314568802654,14,[ 12.92250584  -0.66704602],[  1.25162845e+01  -1.42786714e-05],12.5162845377
7383,0.235301988797,8,[ 7.42198109  6.75642739],[ 6.25811862  8.81519312],10.8107205279
7384,0.0588256218976,7,[ 5.1453593  -5.25962803],[ 3.12907844 -4.40761836],5.40538911751
7385,0.314568802645,9,[ 12.1567041   -0.53366159],[  1.25162845e+01  -1.29755518e-05],12.5162845377
7386,0.372386428406,10000,[  4.75346068  15.56804502],[  3.10707377  13.22276347],13.5829076823
