,f_opt,iterations,x_0,x_opt,dist_to_origin
0,0.058835921099339106,1000,[ 3.69114194 -5.81550066],[ 3.12754831 -4.40159308],5.399590735141159
1,0.5295043255992572,1000,[-11.74921387 -12.07163808],[ -9.38452885 -13.20558465],16.200519977421912
2,0.5307261088908863,1000,[-14.19277258   6.43219817],[-15.6404725    4.41956214],16.252904648668313
3,0.372145212993663,1000,[-3.22747351 12.22203962],[-3.12969098 13.22336252],13.58868212202651
4,0.5307038323097018,1000,[14.5265484   5.66191449],[15.64955845  4.39937389],16.256173293457227
5,0.5307020822200955,1000,[16.59837142 -4.65367548],[15.65213601 -4.40937652],16.261364113108744
6,0.5294418505307384,1000,[ -8.01019245 -14.49962876],[ -9.39197972 -13.21961163],16.216270059984197
7,0.6266753615179088,1000,[  0.34057714 -14.79336746],[-5.11759275e-03 -1.76402099e+01],17.640210623296785
8,0.5306927613601988,1000,[-14.10680008   6.01708031],[-15.64635295   4.40002756],16.253264382810013
9,0.37219247883030393,1000,[-8.39267891  7.2155909 ],[-3.13139828 13.20941041],13.575499197487765
10,0.844005943705956,1000,[ 17.06701252 -11.32757118],[ 15.64623414 -13.21542248],20.480528169535415
11,0.5306782735855314,1000,[-14.59879541   5.30407389],[-15.64467226   4.40702443],16.253542211690977
12,1.3344149198399822,1000,[18.35851635 19.93891976],[18.77903895 17.63023535],25.75805703541557
13,0.47125444847377185,1000,[-11.78498126 -10.74229845],[-12.51516132  -8.82539335],15.3139423648769
14,0.9412168061220432,1000,[-12.70568281 -15.58678579],[-12.51532629 -17.62192149],21.614011869915807
15,0.9412099557666623,1000,[-11.94759193  16.56256382],[-12.51784704  17.63587641],21.626849775354476
16,0.37218646430956004,1000,[-1.89163699 14.68414549],[-3.12317929 13.23259462],13.596168917680211
17,0.2353442872322119,1000,[ -8.44290898 -19.53112799],[6.25556262 8.80273317],10.799082136092457
18,0.2161347550712741,1000,[7.57770521 5.65244582],[9.38020926 4.40869638],10.364599821475192
19,0.5307479852332713,1000,[ 6.45319026 12.85254013],[-15.63684286  -4.41915999],16.24930243870217
20,0.9412025847292378,1000,[ 12.15140287 -18.67232308],[ 12.51789142 -17.63202387],21.623733984997262
21,0.23532130194197454,1000,[-6.24779394  7.35963651],[-6.25811343  8.80643124],10.803574173266854
22,0.4712749815192615,1000,[-15.40706279  -6.81382615],[-12.52445123  -8.82253403],15.319888555670484
23,0.07872016670805704,1000,[-13.18201804  13.30802805],[-6.27050808e+00 -2.24371731e-03],6.270508484896976
24,1.3344033510551383,1000,[-18.492665    18.66457924],[-18.77497123  17.63140837],25.75589457941218
25,0.6266636639483735,1000,[ 1.07431903 19.21673335],[-5.30774994e-03  1.76372210e+01],17.637221798846827
26,0.8440336835148213,1000,[-13.89231725 -12.06329121],[-15.65380969 -13.21873764],20.488454864475752
27,0.05882567449314391,1000,[ 3.17865788 -4.90797612],[ 3.12916194 -4.40717652],5.4050771843250285
28,0.23536925322907754,1000,[ -9.38017142 -17.32919871],[6.25169771 8.82878926],10.818097987627054
29,0.23530201203042833,1000,[-6.22408124 -7.69357413],[-6.25803622 -8.81547325],10.810901258793612
30,0.5306809857786909,1000,[14.55765918 -4.05964914],[15.64764403 -4.40862914],16.256837781078374
31,1.3344037988235933,1000,[-19.25812689  17.11993402],[-18.77532017  17.62825395],25.753989687832846
32,0.5307002327998651,1000,[15.31459845 -6.18141551],[15.64473795 -4.39817915],16.251209351231676
33,0.7053360697527536,1000,[ -7.89334215 -16.77693539],[ -6.24778311 -17.63489411],18.708935941128747
34,0.5294983233198673,1000,[  5.13794706 -19.94307551],[  9.39438593 -13.23599438],16.231020733788704
35,0.23531614090609776,1000,[ -7.40560603 -10.78083655],[-6.25714266 -8.80781866],10.804142900287033
36,1.3344455798610726,1000,[-18.1993078  -15.11315476],[-18.77394245 -17.61669258],25.74507278379134
37,0.05884413930278265,1000,[16.59246085  7.77783807],[-3.12388072 -4.40316024],5.398745302063575
38,1.3344164118989112,1000,[19.36304653 18.57235722],[18.77746422 17.62417125],25.752758582782242
39,0.5306836317309438,1000,[-15.56406566  16.9876112 ],[-15.64850064  -4.40604343],16.25696131235273
40,0.7053076903004976,1000,[-5.03896577 18.41566929],[-6.26569535 17.63116245],18.71140902500791
41,0.8645173033466845,1000,[19.56475962 -4.51915432],[18.78074381 -8.83061198],20.75321772145739
42,0.9412156646691833,1000,[-13.66599939 -18.3665924 ],[-12.51043836 -17.63073262],21.618367202958563
43,0.05882832982736308,1000,[-19.4405417   13.16159297],[3.13135665 4.40821099],5.407191380066434
44,0.4712636781620012,1000,[ 6.16909082 14.53029751],[-12.5078497   -8.81289692],15.300766520735198
45,0.058897574111480666,1000,[-2.08406747  7.19546148],[-3.11825304  4.40036426],5.393209396733416
46,0.9412086966227373,1000,[-11.72273862  19.67605964],[-12.5172831   17.62443593],21.617194962989306
47,0.0001803143306623456,1000,[ 18.38626642 -13.4492004 ],[-0.01854831 -0.00549627],0.019345507194531212
48,0.058898842719428246,1000,[ 13.44319166 -11.58859063],[-3.13998301 -4.40030307],5.405752530992154
49,0.07866482277990694,1000,[-8.26138821  1.54490562],[-6.25262823e+00 -5.37314455e-03],6.252630534277662
50,0.21616032472333324,1000,[ 9.91762481 -2.2697353 ],[ 9.38388394 -4.42094508],10.373139986217433
51,0.31458700030627806,1000,[12.17303767  1.28718638],[1.25163158e+01 8.50301213e-03],12.516318723138244
52,1.3344731366172282,1000,[-18.33393914 -14.63383105],[-18.76221845 -17.63226449],25.747186104744518
53,8.342566782404415e-05,1000,[-16.39154784   8.81113758],[0.01213836 0.00612784],0.013597434314939283
54,0.5294296834678811,1000,[-9.26227097 14.04780047],[-9.38753434 13.21987468],16.21391030668661
55,0.5294362796938527,1000,[ 7.33374649 12.90763203],[ 9.38294929 13.22274381],16.21359587397656
56,1.3344366480146161,1000,[19.91739162 16.94308219],[18.76657027 17.62455375],25.7450782598767
57,0.07864697736162196,1000,[ 8.76366487 -0.99841484],[6.26094169e+00 1.80038672e-03],6.260941944441651
58,0.4712336040328403,1000,[-13.00278242 -10.13187197],[-12.51580593  -8.8101791 ],15.305706577017867
59,0.3722088322805872,1000,[ 2.67134895 18.4134433 ],[-3.14000975 13.22660233],13.594214599233089
60,0.07871125521985767,1000,[ 3.81824763 16.82676166],[6.2685393  0.00767291],6.268543991092355
