,dist_from_start,f_opt,iterations,start_distance,x_0,x_opt,dist_to_origin
45,0.7499175972262448,0.05882562189306362,96,5.010862164340769,[ 3.37866824 -3.7004514 ],[ 3.12907802 -4.40761555],5.405386577180766
46,1.4785888100080538,0.058825621893476954,344,5.872673724479348,[4.47721729 3.8003713 ],[3.12907809 4.40761554],5.405386616572281
47,2.29414596585852,1.334402293231976,15,23.51080725671764,[-16.8213805   16.42556593],[-18.77400978  17.62986846],25.754139574111857
48,1.0506819352830103,0.15666106070875474,10000,9.082256269555021,[1.03118747 9.02352655],[1.36284188e-03 8.81521483e+00],8.815214938174199
49,0.9193686381296929,0.3145688026328557,16,11.643588344854331,[11.64024685 -0.27893156],[ 1.25162845e+01 -1.10274224e-05],12.516284537719082
50,1.3031615603100013,0.941199925866889,8,21.25070452821902,[11.27113318 18.01538231],[12.51603058 17.63007657],21.62106892551425
51,1.9653006238771524,0.0786422498343361,14,6.247212798968276,[-5.93863679 -1.93913919],[-6.25815009e+00  1.46938951e-05],6.258150091719541
52,1.4062788683007095,0.8644356699590643,10,19.983178603429597,[-17.56387122  -9.53088952],[-18.77429355  -8.81499985],20.74074060535134
53,2.581727234219824,0.15666013615253183,10000,11.394073100395385,[ 0.13848413 11.3932315 ],[1.15356901e-04 8.81521490e+00],8.815214897465028
54,2.2175128519826512,1.1560567771808368,244,21.945174592402786,[  9.42059325 -19.8202702 ],[  9.3869156 -22.0375273],23.953429694135593
55,2.2863271690099225,0.15666013495906772,10000,7.366888163216215,[-1.60754755 -7.18935547],[-1.04531556e-04 -8.81521490e+00],8.815214897412478
56,0.3999260307574085,0.8644356699628576,7,20.354959433161824,[18.46923291  8.55638997],[18.77429355  8.81499939],20.740740407502816
57,2.4323962346533032,1.3344022932087731,10,27.89364665875208,[-19.49054382  19.95430343],[-18.77400948  17.62984006],25.754119909067224
58,1.528901243581017,0.5306779935462428,7,16.592402065667198,[16.31300027  3.03213265],[15.64532146  4.4075395 ],16.254306756891026
59,2.336354935496402,0.47122736812465693,7,13.444722754060201,[11.69819083 -6.62668102],[12.51622223 -8.815146  ],15.308906492727322
60,2.6013252114210546,0.21610987731770748,11,7.771303095577231,[-6.99504565 -3.38562966],[-9.38720862 -4.40761262],10.370474177641862
61,2.400105117006855,0.058825621893429436,449,6.387631997742699,[-1.5337359  -6.20076582],[-3.12907808 -4.40761554],5.405386612074074
62,1.2041332712637018,0.2161098772905341,9,10.420644407571015,[9.88116138 3.30945307],[9.38720862 4.40760952],10.370472858776717
63,1.7954096541775584,0.15666043568806187,10000,9.883459248761962,[-1.52426412  9.76521303],[-7.81493355e-04  8.81521488e+00],8.815214910653912
64,0.8488957255621932,1.33440229324105,12,25.155579354400604,[17.92532913 17.64895885],[18.77400943 17.62983568],25.75411688020033
65,2.488191281533595,0.5294275984501872,7,13.728657552239662,[-7.89732043 11.22979823],[-9.38710724 13.22269338],16.21596135611647
66,1.012268716884236,1.3344022932102844,15,26.75533408268902,[-19.39936079 -18.42587047],[-18.77400975 -17.62986543],25.754137476826177
67,2.011203760232403,0.4712273680806869,13,16.02254610655287,[-11.89960768 -10.72946041],[-12.51622214  -8.8151127 ],15.308887238433242
68,0.8424713627785834,0.15666051700470585,10000,9.001070143395618,[0.82855471 8.9628545 ],[-8.79157666e-04  8.81521487e+00],8.815214914234373
69,0.6344972744907477,0.8439925712111912,10,21.08383155460164,[ 15.96620107 -13.76983575],[ 15.64516477 -13.22254927],20.484310823395102
70,2.9869820512494276,0.23530198883028386,845,13.491505567278615,[ -6.56528051 -11.78634016],[-6.25812712 -8.81519247],10.810724922405987
71,2.215126061010934,0.5294275984230146,3656,18.38044954116855,[ 11.04494293 -14.69183995],[  9.38711703 -13.22269164],16.215965598785484
72,2.4801078584842378,1.3158390197903131,17,24.313712075478737,[-19.66720664  14.29536911],[-21.90317426  13.22234359],25.584749610354717
73,3.2675518240601904,0.1566601467237977,10000,12.073158756133267,[-0.2932653  12.06959642],[-1.85449831e-04  8.81521490e+00],8.815214897930492
74,0.8772141124378982,0.07864224983271362,11,5.639572070669317,[-5.60866175 -0.58964952],[-6.25815009e+00 -1.44731040e-05],6.258150091719188
